"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"7660","france","lyon","2020-08-31",30145923,"7e Arrondissement",45.74935,4.84893,"Entire house","Entire home/apt",6,3,3,"$100.00",2,1125,0,100,3000
"7661","france","lyon","2020-08-31",30147668,"3e Arrondissement",45.75913,4.84232,"Private room in apartment","Private room",2,1,1,"$47.00",2,3,0,47,1410
"7662","france","lyon","2020-08-31",30148728,"7e Arrondissement",45.74816,4.84248,"Entire apartment","Entire home/apt",3,1,1,"$45.00",2,1125,0,45,1350
"7663","france","lyon","2020-08-31",30148792,"2e Arrondissement",45.76084,4.83438,"Entire apartment","Entire home/apt",4,2,2,"$350.00",2,1125,28,350,700
"7664","france","lyon","2020-08-31",30148855,"1er Arrondissement",45.7687,4.83195,"Entire apartment","Entire home/apt",6,2,2,"$200.00",2,1125,29,200,200
"7665","france","lyon","2020-08-31",30149534,"2e Arrondissement",45.75206,4.83058,"Entire apartment","Entire home/apt",2,1,1,"$75.00",2,10,0,75,2250
"7666","france","lyon","2020-08-31",30150634,"7e Arrondissement",45.75006,4.84475,"Entire apartment","Entire home/apt",4,2,2,"$70.00",2,1125,0,70.0333333333333,2101
"7667","france","lyon","2020-08-31",30155119,"6e Arrondissement",45.76918,4.84757,"Private room in apartment","Private room",2,1,1,"$80.00",3,1125,0,80,2400
"7668","france","lyon","2020-08-31",30163059,"4e Arrondissement",45.77461,4.83129,"Private room in apartment","Private room",2,1,1,"$42.00",1,8,27,42,126
"7669","france","lyon","2020-08-31",30164814,"9e Arrondissement",45.77424,4.80581,"Entire apartment","Entire home/apt",2,1,1,"$50.00",1,548,26,49.25,197
"7670","france","lyon","2020-08-31",30166345,"9e Arrondissement",45.77303,4.80557,"Entire apartment","Entire home/apt",3,1,2,"$50.00",1,1125,0,50,1500
"7671","france","lyon","2020-08-31",30167674,"3e Arrondissement",45.75577,4.85705,"Entire apartment","Entire home/apt",2,1,1,"$100.00",1,7,27,100,300
"7672","france","lyon","2020-08-31",30169087,"3e Arrondissement",45.76355,4.84889,"Entire apartment","Entire home/apt",2,1,1,"$75.00",2,1125,0,75,2250
"7673","france","lyon","2020-08-31",30171049,"1er Arrondissement",45.76963,4.82468,"Entire apartment","Entire home/apt",4,NA,1,"$29.00",3,1125,0,28.4,852
"7674","france","lyon","2020-08-31",30171138,"2e Arrondissement",45.74698,4.82486,"Entire apartment","Entire home/apt",4,2,2,"$130.00",1,4,0,130,3900
"7675","france","lyon","2020-08-31",30172338,"9e Arrondissement",45.77563,4.80586,"Entire apartment","Entire home/apt",3,NA,2,"$50.00",1,548,15,56.2,843
"7676","france","lyon","2020-08-31",30172399,"2e Arrondissement",45.75504,4.83024,"Entire apartment","Entire home/apt",2,1,1,"$53.00",1,1125,0,53,1590
"7677","france","lyon","2020-08-31",30172816,"1er Arrondissement",45.77217,4.83474,"Entire apartment","Entire home/apt",3,1,1,"$65.00",2,7,28,65,130
"7678","france","lyon","2020-08-31",30174368,"8e Arrondissement",45.73979,4.87669,"Entire apartment","Entire home/apt",5,2,2,"$85.00",1,1125,28,85,170
"7679","france","lyon","2020-08-31",30174471,"2e Arrondissement",45.76123,4.83736,"Entire apartment","Entire home/apt",2,1,2,"$170.00",1,1125,28,170,340
"7680","france","lyon","2020-08-31",30175009,"1er Arrondissement",45.76926,4.83731,"Entire apartment","Entire home/apt",4,2,2,"$280.00",2,1125,27,280,840
"7681","france","lyon","2020-08-31",30175118,"7e Arrondissement",45.74531,4.84912,"Entire condominium","Entire home/apt",2,1,1,"$59.00",2,8,0,58.6,1758
