"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"7793","italy","venice","2020-09-08",41700863,"Lido",45.40328,12.36265,"Entire apartment","Entire home/apt",6,2,3,"$180.00",2,60,16,170,2380
"7794","italy","venice","2020-09-08",41700891,"Castello",45.43329,12.35005,"Entire apartment","Entire home/apt",4,2,2,"$85.00",2,14,26,85,340
"7795","italy","venice","2020-09-08",41717471,"Piave 1860",45.48638,12.24143,"Private room in serviced apartment","Private room",1,1,NA,"$36.00",1,3,30,NA,0
"7796","italy","venice","2020-09-08",41725600,"Castello",45.43231,12.3553,"Entire apartment","Entire home/apt",2,1,1,"$72.00",2,1125,18,66.5,798
"7797","italy","venice","2020-09-08",41729512,"Cannaregio",45.44541,12.33325,"Private room in condominium","Private room",2,1,1,"$42.00",1,1125,25,62.4,312
"7798","italy","venice","2020-09-08",41730821,"Cannaregio",45.44655,12.33125,"Private room in condominium","Private room",2,1,1,"$41.00",2,1125,23,53.2857142857143,373
"7799","italy","venice","2020-09-08",41736678,"San Polo",45.43854,12.32836,"Entire apartment","Entire home/apt",2,1,1,"$50.00",2,90,13,50.7058823529412,862
"7800","italy","venice","2020-09-08",41739618,"Bissuola",45.49621,12.25141,"Entire apartment","Entire home/apt",4,2,3,"$37.00",2,48,4,40,1040
"7801","italy","venice","2020-09-08",41739723,"Cannaregio",45.43979,12.33593,"Entire apartment","Entire home/apt",6,2,4,"$200.00",2,1125,0,200,6000
"7802","italy","venice","2020-09-08",41745294,"Piave 1860",45.48393,12.22972,"Private room in apartment","Private room",2,1,1,"$45.00",1,7,0,45,1350
"7803","italy","venice","2020-09-08",41745595,"Piave 1860",45.48494,12.23001,"Private room in apartment","Private room",2,1,0,"$45.00",1,1125,0,45,1350
"7804","italy","venice","2020-09-08",41745960,"Piave 1860",45.48577,12.22964,"Private room in apartment","Private room",3,1,0,"$55.00",1,1125,0,55,1650
"7805","italy","venice","2020-09-08",41756597,"San Polo",45.4383,12.33353,"Entire apartment","Entire home/apt",5,2,3,"$140.00",1,29,28,140,280
"7806","italy","venice","2020-09-08",41756687,"Piave 1860",45.48643,12.23489,"Entire home/apt","Entire home/apt",2,1,1,"$40.00",1,1125,29,40,40
"7807","italy","venice","2020-09-08",41761212,"Sant'Elena",45.42577,12.36159,"Entire serviced apartment","Entire home/apt",6,2,2,"$135.00",2,1125,29,135,135
"7808","italy","venice","2020-09-08",41762427,"Carpenedo",45.50147,12.24151,"Private room in condominium","Private room",2,1,1,"$22.00",1,1125,23,21.5714285714286,151
"7809","italy","venice","2020-09-08",41763359,"Carpenedo",45.50151,12.24143,"Entire condominium","Entire home/apt",7,3,5,"$102.00",1,1125,28,95,190
"7810","italy","venice","2020-09-08",41765540,"Castello",45.43743,12.34345,"Entire apartment","Entire home/apt",2,1,1,"$130.00",3,1125,18,130,1560
