"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"59","germany","berlin","2020-06-13",86090,"Prenzlauer Berg Nord",52.54584,13.42612,"Guest suite","Entire home/apt",5,1,4,"$89.00",3,365,23,114.714285714286,803
"60","germany","berlin","2020-06-13",86514,"südliche Luisenstadt",52.49821,13.44178,"Apartment","Entire home/apt",4,2,4,"$75.00",4,14,0,76.0666666666667,2282
"61","germany","berlin","2020-06-13",87549,"Tempelhofer Vorstadt",52.49616,13.37397,"Apartment","Private room",2,1,1,"$51.00",1,1125,26,46.75,187
"62","germany","berlin","2020-06-13",89102,"Prenzlauer Berg Südwest",52.54053,13.40995,"Apartment","Entire home/apt",4,1,2,"$120.00",4,365,21,122.222222222222,1100
"63","germany","berlin","2020-06-13",91290,"Reuterstraße",52.49004,13.42619,"Apartment","Entire home/apt",3,1,2,"$60.00",2,10,0,60,1800
"64","germany","berlin","2020-06-13",102882,"Tempelhofer Vorstadt",52.48878,13.42196,"Apartment","Entire home/apt",14,5,10,"$506.00",3,1125,0,520.4,15612
"65","germany","berlin","2020-06-13",103602,"Prenzlauer Berg Südwest",52.53947,13.41009,"Apartment","Private room",2,1,1,"$45.00",4,14,15,45,675
"66","germany","berlin","2020-06-13",106331,"Prenzlauer Berg Süd",52.5337,13.4367,"Apartment","Entire home/apt",3,1,2,"$85.00",60,1125,0,84.1666666666667,2525
"67","germany","berlin","2020-06-13",109658,"Frankfurter Allee Nord",52.52426,13.45207,"Condominium","Entire home/apt",2,1,1,"$60.00",4,60,30,NA,0
"68","germany","berlin","2020-06-13",111579,"Alexanderplatz",52.5272,13.40953,"Apartment","Entire home/apt",2,1,1,"$170.00",5,21,0,75,2250
"69","germany","berlin","2020-06-13",113298,"Kurfürstendamm",52.5035,13.3218,"Apartment","Entire home/apt",3,1,2,"$59.00",3,365,22,61.25,490
"70","germany","berlin","2020-06-13",114763,"Schöneberg-Süd",52.48805,13.35325,"Apartment","Entire home/apt",6,3,6,"$135.00",3,30,0,135,4050
"71","germany","berlin","2020-06-13",115576,"Blankenfelde/Niederschönhausen",52.5815,13.39786,"House","Entire home/apt",4,2,2,"$75.00",2,30,11,75,1425
"72","germany","berlin","2020-06-13",116057,"Halensee",52.49348,13.29604,"Apartment","Entire home/apt",2,1,1,"$80.00",3,10,28,80,160
"73","germany","berlin","2020-06-13",116832,"Tempelhofer Vorstadt",52.49094,13.39619,"Apartment","Entire home/apt",3,2,3,"$70.00",21,40,0,70,2100
"74","germany","berlin","2020-06-13",117649,"südliche Luisenstadt",52.50004,13.44265,"Apartment","Entire home/apt",4,1,1,"$68.00",60,365,0,68,2040
"75","germany","berlin","2020-06-13",127708,"Alexanderplatz",52.52536,13.40488,"Apartment","Entire home/apt",2,1,1,"$89.00",2,365,11,60.4736842105263,1149
"76","germany","berlin","2020-06-13",128827,"Frankfurter Allee Süd FK",52.50948,13.46119,"Apartment","Entire home/apt",3,1,1,"$59.00",5,1125,0,59,1770
"77","germany","berlin","2020-06-13",135097,"Schöneberg-Nord",52.50089,13.34692,"Apartment","Entire home/apt",5,3,5,"$119.00",1,365,4,85.1538461538462,2214
"78","germany","berlin","2020-06-13",138955,"Tempelhofer Vorstadt",52.49097,13.37691,"Apartment","Entire home/apt",4,2,3,"$75.00",2,60,0,75.8,2274
"79","germany","berlin","2020-06-13",139769,"Alexanderplatz",52.52811,13.39195,"Apartment","Private room",2,1,1,"$42.00",4,180,26,48,192
"80","germany","berlin","2020-06-13",143605,"Schillerpromenade",52.47678,13.42437,"Apartment","Entire home/apt",4,1,3,"$55.00",30,180,7,50,1150
"81","germany","berlin","2020-06-13",145249,"Frankfurter Allee Nord",52.51819,13.46122,"Loft","Private room",3,1,2,"$70.00",3,7,0,70,2100
"82","germany","berlin","2020-06-13",147339,"Schöneberg-Süd",52.48174,13.35947,"Apartment","Entire home/apt",2,1,1,"$55.00",3,365,19,54.0909090909091,595
"83","germany","berlin","2020-06-13",147564,"Reuterstraße",52.4952,13.42262,"Apartment","Entire home/apt",2,0,1,"$27.00",91,1125,0,29,870
"84","germany","berlin","2020-06-13",147946,"Prenzlauer Berg Nordwest",52.54855,13.40852,"Apartment","Entire home/apt",2,1,1,"$31.00",183,1125,0,31,930
"85","germany","berlin","2020-06-13",147953,"Schöneberg-Süd",52.48864,13.3604,"Apartment","Entire home/apt",2,1,0,"$30.00",183,1125,0,30,900
"86","germany","berlin","2020-06-13",149849,"Alexanderplatz",52.52982,13.4026,"Apartment","Private room",2,1,1,"$40.00",2,365,2,18.0714285714286,506
"87","germany","berlin","2020-06-13",151249,"Südliche Friedrichstadt",52.49678,13.41679,"Apartment","Entire home/apt",4,1,2,"$81.00",7,50,29,85,85
"88","germany","berlin","2020-06-13",155048,"Prenzlauer Berg Nord",52.54251,13.43719,"Apartment","Entire home/apt",2,2,0,"$100.00",180,800,23,100,700
"89","germany","berlin","2020-06-13",156010,"Alexanderplatz",52.51554,13.42447,"Apartment","Entire home/apt",3,1,2,"$36.00",90,365,0,36,1080
"90","germany","berlin","2020-06-13",157839,"Moabit West",52.53083,13.34221,"Apartment","Private room",4,1,1,"$36.00",2,90,0,37.6,1128
"91","germany","berlin","2020-06-13",159454,"Wiesbadener Straße",52.47831,13.3114,"Apartment","Entire home/apt",6,2,3,"$161.00",2,730,30,NA,0
"92","germany","berlin","2020-06-13",160517,"West 3",52.59723,13.30328,"Townhouse","Entire home/apt",6,2,3,"$65.00",1,120,6,74.5833333333333,1790
"93","germany","berlin","2020-06-13",163287,"Tempelhofer Vorstadt",52.49179,13.39727,"Apartment","Entire home/apt",2,1,1,"$42.00",80,365,0,38.7333333333333,1162
"94","germany","berlin","2020-06-13",163411,"südliche Luisenstadt",52.49738,13.43637,"Apartment","Entire home/apt",4,2,4,"$110.00",5,60,20,110,1100
"95","germany","berlin","2020-06-13",166715,"Neu Lichtenberg",52.50273,13.47951,"Apartment","Private room",2,1,1,"$30.00",2,25,0,31.3333333333333,940
"96","germany","berlin","2020-06-13",167189,"nördliche Luisenstadt",52.50189,13.43801,"Condominium","Private room",2,1,1,"$49.00",2,15,0,49,1470
"97","germany","berlin","2020-06-13",168615,"Blankenburg/Heinersdorf/Märchenland",52.58055,13.44539,"Apartment","Entire home/apt",3,1,2,"$49.00",2,1125,15,49,735
"98","germany","berlin","2020-06-13",169907,"Friedenau",52.46981,13.33037,"Apartment","Private room",2,1,1,"$30.00",1,730,0,30,900
"99","germany","berlin","2020-06-13",170652,"Brunnenstr. Nord",52.5453,13.39729,"Apartment","Private room",2,1,1,"$40.00",5,21,27,50,150
"100","germany","berlin","2020-06-13",171609,"Prenzlauer Berg Südwest",52.53523,13.41945,"Lighthouse","Private room",2,1,1,"$65.00",3,21,28,65,130
"101","germany","berlin","2020-06-13",171746,"Helmholtzplatz",52.54411,13.4141,"Apartment","Entire home/apt",2,1,1,"$70.00",4,30,12,45.4444444444444,818
"102","germany","berlin","2020-06-13",173153,"Prenzlauer Berg Südwest",52.53055,13.40702,"Apartment","Entire home/apt",5,2,1,"$80.00",2,365,0,80,2400
"103","germany","berlin","2020-06-13",174391,"Alexanderplatz",52.52886,13.39684,"Apartment","Private room",2,1,1,"$42.00",1,730,0,42,1260
"104","germany","berlin","2020-06-13",174547,"Alexanderplatz",52.511,13.41595,"Apartment","Entire home/apt",3,2,3,"$96.00",90,365,0,102.4,3072
"105","germany","berlin","2020-06-13",174560,"Alexanderplatz",52.51073,13.41791,"Apartment","Entire home/apt",3,2,3,"$75.00",60,365,0,77.4,2322
"106","germany","berlin","2020-06-13",174576,"Alexanderplatz",52.5094,13.41623,"Apartment","Entire home/apt",5,2,4,"$96.00",60,365,0,102.4,3072
"107","germany","berlin","2020-06-13",174579,"Alexanderplatz",52.50905,13.41556,"Apartment","Entire home/apt",3,2,3,"$76.00",60,365,0,78.1333333333333,2344
"108","germany","berlin","2020-06-13",175667,"Schöneberg-Süd",52.49138,13.34331,"Apartment","Entire home/apt",2,1,1,"$46.00",180,1000,29,39,39
"109","germany","berlin","2020-06-13",176342,"Südliche Friedrichstadt",52.50254,13.39134,"Apartment","Entire home/apt",8,3,6,"$306.00",1,1125,27,314.333333333333,943
"110","germany","berlin","2020-06-13",176355,"Südliche Friedrichstadt",52.50254,13.39134,"Apartment","Entire home/apt",6,2,4,"$264.00",1,1125,24,274.666666666667,1648
"111","germany","berlin","2020-06-13",176396,"Ost 2",52.57203,13.35079,"Apartment","Private room",2,3,1,"$20.00",1,61,0,21.3333333333333,640
"112","germany","berlin","2020-06-13",176852,"südliche Luisenstadt",52.493,13.44089,"Apartment","Entire home/apt",2,1,2,"$70.00",3,730,0,70,2100
"113","germany","berlin","2020-06-13",177486,"Volkspark Wilmersdorf",52.47894,13.32716,"Apartment","Entire home/apt",3,1,2,"$59.00",2,1825,5,59,1475
"114","germany","berlin","2020-06-13",178347,"Reuterstraße",52.48865,13.42896,"Apartment","Entire home/apt",3,1,2,"$75.00",2,180,0,76.0666666666667,2282
"115","germany","berlin","2020-06-13",179102,"Pankow Zentrum",52.56868,13.39969,"Apartment","Entire home/apt",12,3,15,"$170.00",2,365,30,NA,0
"116","germany","berlin","2020-06-13",180440,"Neue Kantstraße",52.50065,13.30162,"Apartment","Entire home/apt",1,1,1,"$43.00",28,180,1,43,1247
"117","germany","berlin","2020-06-13",181638,"Parkviertel",52.55562,13.34055,"Apartment","Entire home/apt",1,1,2,"$25.00",45,400,12,25,450
"118","germany","berlin","2020-06-13",181697,"Plänterwald",52.48391,13.46636,"House","Private room",3,1,1,"$40.00",1,30,10,16,320
"119","germany","berlin","2020-06-13",181810,"Tempelhofer Vorstadt",52.48746,13.39147,"Apartment","Entire home/apt",2,1,1,"$88.00",4,61,18,57.8333333333333,694
"120","germany","berlin","2020-06-13",183206,"Alexanderplatz",52.52735,13.38986,"Apartment","Entire home/apt",2,1,0,"$64.00",1,30,9,42.6666666666667,896
"121","germany","berlin","2020-06-13",183988,"Neue Kantstraße",52.50001,13.30349,"Apartment","Entire home/apt",4,1,2,"$69.00",2,365,9,89,1869
"122","germany","berlin","2020-06-13",185960,"Reuterstraße",52.48351,13.43555,"Apartment","Private room",1,1,0,"$29.00",7,60,26,29,116
"123","germany","berlin","2020-06-13",186663,"Zehlendorf  Nord",52.43431,13.22955,"Apartment","Entire home/apt",3,1,3,"$70.00",60,1125,28,90,180
"124","germany","berlin","2020-06-13",186717,"Reuterstraße",52.48514,13.43413,"Apartment","Entire home/apt",4,1,1,"$80.00",2,365,30,NA,0
"125","germany","berlin","2020-06-13",186851,"Schöneberg-Nord",52.49283,13.34873,"Apartment","Entire home/apt",2,1,2,"$33.00",62,300,0,33,990
"126","germany","berlin","2020-06-13",187326,"Drakestr.",52.44409,13.29434,"Apartment","Entire home/apt",2,1,1,"$59.00",3,31,20,65,650
"127","germany","berlin","2020-06-13",188922,"Prenzlauer Berg Südwest",52.53049,13.41471,"Apartment","Entire home/apt",3,1,2,"$45.00",28,240,0,45,1350
"128","germany","berlin","2020-06-13",189288,"Prenzlauer Berg Ost",52.53814,13.45553,"Townhouse","Entire home/apt",4,2,2,"$105.00",3,365,19,105,1155
"129","germany","berlin","2020-06-13",189596,"Brunnenstr. Süd",52.53046,13.39889,"Apartment","Entire home/apt",2,1,1,"$80.00",4,365,0,80,2400
"130","germany","berlin","2020-06-13",190448,"Buckow Nord",52.44149,13.46193,"Guest suite","Entire home/apt",3,0,1,"$52.00",2,365,2,52,1456
"131","germany","berlin","2020-06-13",191023,"Alexanderplatz",52.51178,13.40751,"Apartment","Private room",2,1,1,"$55.00",1,20,0,55,1650
"132","germany","berlin","2020-06-13",192050,"Pankow Süd",52.57241,13.42187,"Apartment","Entire home/apt",5,2,4,"$48.00",60,360,0,49.0666666666667,1472
