"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"522","italy","trentino","2015-10-12",8330587,"Trentino",46.3220448939293,10.8445808302249,"Apartment","Entire home/apt",8,2,7,"$80.00",2,1125,0,NA,0
"523","italy","trentino","2015-10-12",4382038,"Trentino",45.888572966492,10.7308035147279,"Apartment","Entire home/apt",5,2,5,"$30.00",7,1125,0,NA,0
"524","italy","trentino","2015-10-12",7337186,"Trentino",46.3769034533721,11.664473836333,"Bed & Breakfast","Private room",2,1,1,"$90.00",1,150,0,NA,0
"525","italy","trentino","2015-10-12",3423135,"Trentino",46.0358283103181,10.8763920403473,"Apartment","Entire home/apt",4,1,4,"$43.00",3,28,30,NA,0
"526","italy","trentino","2015-10-12",1604020,"Trentino",45.7824612791213,10.9440411643491,"Apartment","Entire home/apt",6,2,7,"$99.00",15,365,30,NA,0
"527","italy","trentino","2015-10-12",1186211,"Trentino",46.1269721377167,11.2566948222773,"Villa","Private room",8,1,NA,"$100.00",7,1125,30,NA,0
"528","italy","trentino","2015-10-12",5634465,"Trentino",45.891401599118,10.9494571092461,"Apartment","Entire home/apt",6,2,3,"$100.00",2,1125,30,NA,0
"529","italy","trentino","2015-10-12",7395742,"Trentino",46.4319616344356,11.688814226926,"House","Entire home/apt",5,2,3,"$80.00",2,150,30,NA,0
"530","italy","trentino","2015-10-12",4466759,"Trentino",45.8870133158447,11.0342102036961,"Apartment","Entire home/apt",2,1,2,"$60.00",2,1125,10,NA,0
"531","italy","trentino","2015-10-12",4143497,"Trentino",46.1587560676755,10.7692445245146,"Apartment","Entire home/apt",6,3,6,"$60.00",4,1125,30,NA,0
"532","italy","trentino","2015-10-12",5159304,"Trentino",46.1744090154085,11.8272187115406,"Apartment","Entire home/apt",5,3,3,"$70.00",4,1125,24,NA,0
"533","italy","trentino","2015-10-12",6683990,"Trentino",46.27222840866,11.4120433157649,"House","Entire home/apt",4,2,4,"$100.00",1,1125,30,NA,0
"534","italy","trentino","2015-10-12",3389845,"Trentino",46.4775895592822,11.7676849685141,"Apartment","Private room",2,1,1,"$75.00",3,7,0,NA,0
"535","italy","trentino","2015-10-12",4864389,"Trentino",46.478376304654,11.744241329333,"Apartment","Entire home/apt",9,2,6,"$175.00",5,30,29,NA,0
"536","italy","trentino","2015-10-12",7084403,"Trentino",46.2372888960293,10.8356116428096,"Apartment","Entire home/apt",4,1,2,"$65.00",7,1125,0,NA,0
"537","italy","trentino","2015-10-12",7231876,"Trentino",45.9198417125604,10.848908800941,"Apartment","Entire home/apt",3,0,3,"$76.00",6,30,30,NA,0
"538","italy","trentino","2015-10-12",8452147,"Trentino",46.193741953589,10.8013830525569,"Bed & Breakfast","Private room",2,1,1,"$70.00",1,1125,30,NA,0
"539","italy","trentino","2015-10-12",1931294,"Trentino",45.8174302093178,10.9700952815021,"Apartment","Shared room",1,1,2,"$15.00",1,1125,30,NA,0
"540","italy","trentino","2015-10-12",7625141,"Trentino",45.8914141689982,10.8394132504957,"Apartment","Entire home/apt",7,3,7,"$100.00",3,1125,26,NA,0
"541","italy","trentino","2015-10-12",2775469,"Trentino",46.3645497114364,10.672599673851,"Apartment","Entire home/apt",7,3,7,"$20.00",2,1125,30,NA,0
"542","italy","trentino","2015-10-12",6674865,"Trentino",46.1980660397919,10.8141051609272,"Chalet","Entire home/apt",5,2,3,"$75.00",7,1125,29,NA,0
"543","italy","trentino","2015-10-12",4299182,"Trentino",46.3045585668852,10.737564658756,"Apartment","Entire home/apt",6,2,4,"$65.00",5,1125,30,NA,0
"544","italy","trentino","2015-10-12",2081704,"Trentino",45.8868423812533,10.8418509686634,"Bed & Breakfast","Private room",4,1,4,"$65.00",2,1125,30,NA,0
"545","italy","trentino","2015-10-12",2471403,"Trentino",46.367299904277,11.0363686825357,"Bed & Breakfast","Private room",2,1,1,"$60.00",2,1125,30,NA,0
"546","italy","trentino","2015-10-12",587230,"Trentino",45.899123594013,10.8329238945467,"Apartment","Entire home/apt",4,1,4,"$60.00",3,30,30,NA,0
"547","italy","trentino","2015-10-12",7034346,"Trentino",46.0317988078305,11.2148346789854,"Bed & Breakfast","Private room",4,1,4,"$70.00",1,1125,25,NA,0
"548","italy","trentino","2015-10-12",3749365,"Trentino",46.1790637341398,11.3228795170543,"House","Entire home/apt",12,5,10,"$300.00",4,1125,28,NA,0
"549","italy","trentino","2015-10-12",4461817,"Trentino",46.0112708100102,11.3147841799812,"Bed & Breakfast","Entire home/apt",9,3,9,"$60.00",1,1125,30,NA,0
"550","italy","trentino","2015-10-12",7794254,"Trentino",46.2166078301682,11.1543470081771,"Bed & Breakfast","Private room",2,1,2,"$68.00",1,1125,30,NA,0
"551","italy","trentino","2015-10-12",4836620,"Trentino",45.9038748102961,11.0391716036251,"House","Entire home/apt",6,3,6,"$200.00",2,1125,30,NA,0
"552","italy","trentino","2015-10-12",8451540,"Trentino",46.2819250345178,11.4880861170159,"Bed & Breakfast","Private room",4,1,4,"$140.00",1,1125,30,NA,0
"553","italy","trentino","2015-10-12",333256,"Trentino",46.2899055276427,11.4379825122061,"Apartment","Entire home/apt",4,2,4,"$105.00",7,365,30,NA,0
"554","italy","trentino","2015-10-12",2708161,"Trentino",46.0166684979142,11.3017671975267,"Apartment","Entire home/apt",5,2,2,"$60.00",1,30,30,NA,0
"555","italy","trentino","2015-10-12",963255,"Trentino",46.1570949593851,10.7612576597912,"Apartment","Entire home/apt",4,1,4,"$40.00",4,365,0,NA,0
"556","italy","trentino","2015-10-12",2241212,"Trentino",46.1922543156238,10.7877065277876,"Apartment","Entire home/apt",5,2,5,"$100.00",2,30,30,NA,0
"557","italy","trentino","2015-10-12",4248248,"Trentino",45.898749638211,10.7222187298507,"Apartment","Entire home/apt",5,2,5,"$35.00",7,1125,29,NA,0
"558","italy","trentino","2015-10-12",5640886,"Trentino",45.8894710746175,10.8393798068194,"Apartment","Entire home/apt",4,2,3,"$120.00",1,1125,0,NA,0
"559","italy","trentino","2015-10-12",7019797,"Trentino",46.290077076345,11.4541722407799,"Apartment","Entire home/apt",4,1,4,"$107.00",1,1125,0,NA,0
"560","italy","trentino","2015-10-12",7835254,"Trentino",46.2590501628504,10.5835813167638,"Apartment","Entire home/apt",4,1,2,"$60.00",3,1125,30,NA,0
"561","italy","trentino","2015-10-12",8425074,"Trentino",45.9978130427405,10.688260070527,"Bed & Breakfast","Private room",2,1,2,"$35.00",1,1125,30,NA,0
"562","italy","trentino","2015-10-12",4894315,"Trentino",46.4799365863216,11.7638845604072,"Apartment","Entire home/apt",3,1,3,"$120.00",7,1125,30,NA,0
"563","italy","trentino","2015-10-12",7337910,"Trentino",46.3767315413059,11.6653589718343,"Bed & Breakfast","Private room",2,1,1,"$90.00",1,150,0,NA,0
"564","italy","trentino","2015-10-12",2971557,"Trentino",45.994843057776,11.2164907294528,"Apartment","Entire home/apt",4,1,4,"$70.00",7,1125,30,NA,0
"565","italy","trentino","2015-10-12",2144174,"Trentino",46.2222162685371,10.8228808073217,"Apartment","Entire home/apt",4,1,4,"$70.00",3,1125,30,NA,0
"566","italy","trentino","2015-10-12",726936,"Trentino",46.3150468374392,10.8042480067345,"Apartment","Entire home/apt",6,1,1,"$120.00",7,365,0,NA,0
"567","italy","trentino","2015-10-12",1783692,"Trentino",45.8690359650474,10.9365899086357,"Apartment","Entire home/apt",3,1,3,"$35.00",2,28,30,NA,0
"568","italy","trentino","2015-10-12",5674890,"Trentino",45.8889265738145,10.6714341095276,"House","Entire home/apt",7,3,7,"$67.00",1,1125,30,NA,0
"569","italy","trentino","2015-10-12",6821767,"Trentino",45.9197041834592,10.8836852655339,"Apartment","Entire home/apt",4,1,4,"$80.00",3,1125,29,NA,0
"570","italy","trentino","2015-10-12",726907,"Trentino",46.4213330035179,11.6734911519118,"Apartment","Entire home/apt",4,1,4,"$68.00",7,365,30,NA,0
"571","italy","trentino","2015-10-12",2324307,"Trentino",46.4353683037489,11.6904395269465,"Apartment","Entire home/apt",4,1,2,"$50.00",4,365,0,NA,0
"572","italy","trentino","2015-10-12",8599384,"Trentino",45.9523274392041,11.2592100887156,"Townhouse","Entire home/apt",6,2,6,"$85.00",3,1125,29,NA,0
"573","italy","trentino","2015-10-12",6330195,"Trentino",46.1346937226424,10.7506192025862,"Cabin","Entire home/apt",6,1,6,"$160.00",3,21,0,NA,0
"574","italy","trentino","2015-10-12",7720490,"Trentino",45.8931969937333,11.0374848670291,"Bed & Breakfast","Private room",2,1,2,"$60.00",1,1125,30,NA,0
"575","italy","trentino","2015-10-12",4953935,"Trentino",46.141718740162,11.1114229459519,"House","Private room",2,1,1,"$30.00",1,1125,28,NA,0
"576","italy","trentino","2015-10-12",2963284,"Trentino",46.3070098874687,10.738899450931,"Apartment","Entire home/apt",7,3,7,"$130.00",5,1125,30,NA,0
"577","italy","trentino","2015-10-12",2840392,"Trentino",46.0327711278582,11.2266693249014,"Apartment","Entire home/apt",4,2,3,"$50.00",3,1125,30,NA,0
"578","italy","trentino","2015-10-12",5109563,"Trentino",46.0187465399443,10.9879447029447,"Loft","Entire home/apt",2,1,1,"$54.00",3,25,0,NA,0
"579","italy","trentino","2015-10-12",2283317,"Trentino",46.190231095746,10.7853361219454,"Apartment","Entire home/apt",3,1,2,"$70.00",3,1125,30,NA,0
"580","italy","trentino","2015-10-12",5011252,"Trentino",45.8784195423456,10.856519850992,"Apartment","Entire home/apt",3,0,3,"$110.00",3,1125,19,NA,0
"581","italy","trentino","2015-10-12",4028209,"Trentino",45.9839130673309,11.2474869870166,"Apartment","Entire home/apt",6,2,6,"$45.00",3,29,14,NA,0
"582","italy","trentino","2015-10-12",8730414,"Trentino",46.2605103404898,11.8094158589793,"Apartment","Entire home/apt",4,2,4,"$80.00",3,1125,30,NA,0
"583","italy","trentino","2015-10-12",6911786,"Trentino",46.3973253572448,10.8493161401341,"Apartment","Entire home/apt",6,2,4,"$65.00",2,1125,29,NA,0
"584","italy","trentino","2015-10-12",2002148,"Trentino",46.4764502767975,11.7669551689185,"Apartment","Entire home/apt",6,2,4,"$121.00",2,30,0,NA,0
"585","italy","trentino","2015-10-12",1095455,"Trentino",46.4310408419506,11.6919046899911,"Apartment","Entire home/apt",8,3,8,"$110.00",7,1125,30,NA,0
"586","italy","trentino","2015-10-12",7231270,"Trentino",46.2455534545656,10.8407938369412,"Apartment","Entire home/apt",6,2,4,"$75.00",3,1125,29,NA,0
"587","italy","trentino","2015-10-12",2660115,"Trentino",45.8836816025802,10.8554374717184,"Apartment","Entire home/apt",3,1,1,"$70.00",3,1125,30,NA,0
"588","italy","trentino","2015-10-12",7771927,"Trentino",46.3025592028493,11.4487969058943,"Apartment","Entire home/apt",4,2,4,"$110.00",5,8,0,NA,0
"589","italy","trentino","2015-10-12",6739732,"Trentino",45.9437658097086,11.2635259212207,"House","Entire home/apt",5,3,4,"$45.00",3,1125,29,NA,0
"590","italy","trentino","2015-10-12",1316626,"Trentino",45.8830855820837,11.0193644559172,"Apartment","Entire home/apt",4,1,4,"$120.00",3,365,30,NA,0
"591","italy","trentino","2015-10-12",3556312,"Trentino",46.4190413446965,11.2049415755131,"Apartment","Entire home/apt",4,1,3,"$50.00",3,1125,30,NA,0
"592","italy","trentino","2015-10-12",4813783,"Trentino",46.0764087591875,10.9074511932537,"Apartment","Entire home/apt",6,4,8,"$60.00",1,1125,28,NA,0
"593","italy","trentino","2015-10-12",5601020,"Trentino",46.2719620884129,11.4169184530702,"Apartment","Entire home/apt",6,3,6,"$120.00",2,15,30,NA,0
"594","italy","trentino","2015-10-12",7591654,"Trentino",46.3864824511222,10.9798219245297,"Bed & Breakfast","Private room",2,1,1,"$30.00",1,1125,30,NA,0
"595","italy","trentino","2015-10-12",8574714,"Trentino",46.2166398435067,11.0461997040513,"Bed & Breakfast","Private room",4,1,4,"$65.00",1,1125,19,NA,0
"596","italy","trentino","2015-10-12",8528852,"Trentino",46.2373608080157,10.8198136944799,"Apartment","Entire home/apt",8,3,8,"$175.00",7,1125,30,NA,0
"597","italy","trentino","2015-10-12",8271589,"Trentino",45.9200634600049,10.8820007856554,"Apartment","Entire home/apt",4,2,4,"$42.00",2,1125,23,NA,0
"598","italy","trentino","2015-10-12",4339422,"Trentino",46.3195564425402,10.848926020482,"Apartment","Entire home/apt",4,2,4,"$97.00",7,7,30,NA,0
"599","italy","trentino","2015-10-12",8453753,"Trentino",46.2803076856389,11.4858131869041,"Bed & Breakfast","Private room",2,1,2,"$76.00",1,1125,30,NA,0
"600","italy","trentino","2015-10-12",7706323,"Trentino",46.3039849439017,11.4608644695779,"Apartment","Entire home/apt",4,2,3,"$70.00",2,1125,7,NA,0
