"country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"germany","munich","2020-04-25",20691125,"Ramersdorf-Perlach",48.07938,11.66574,"House","Private room",2,1,1,45,2,14,29,50,50
"germany","munich","2020-04-25",20695726,"Bogenhausen",48.14185,11.61884,"Apartment","Private room",2,1,1,79,2,30,0,35.2,1056
"germany","munich","2020-04-25",20698576,"Maxvorstadt",48.15422,11.56865,"Apartment","Private room",2,1,1,160,1,2,0,160,4800
"germany","munich","2020-04-25",20699464,"Schwabing-Freimann",48.17591,11.60161,"Apartment","Private room",2,1,0,65,1,2,0,65,1950
"germany","munich","2020-04-25",20701152,"Schwanthalerhöhe",48.13525,11.53703,"Apartment","Private room",2,1,1,118,1,6,29,118,118
"germany","munich","2020-04-25",20701540,"Untergiesing-Harlaching",48.11293,11.57008,"Apartment","Private room",2,1,1,69,1,7,0,40,1200
"germany","munich","2020-04-25",20701976,"Au-Haidhausen",48.12563,11.598,"Apartment","Private room",4,1,2,200,3,1125,29,200,200
"germany","munich","2020-04-25",20702603,"Schwabing-West",48.172,11.56411,"Apartment","Entire home/apt",3,1,2,190,2,1125,29,170,170
"germany","munich","2020-04-25",20703073,"Ludwigsvorstadt-Isarvorstadt",48.12462,11.55267,"Apartment","Private room",2,1,1,160,2,18,0,160,4800
"germany","munich","2020-04-25",20703234,"Sendling-Westpark",48.11732,11.52943,"Apartment","Entire home/apt",6,2,3,300,2,8,0,480,14400
"germany","munich","2020-04-25",20703465,"Ludwigsvorstadt-Isarvorstadt",48.1237,11.5514,"Apartment","Private room",2,1,1,50,2,2,0,80,2400
"germany","munich","2020-04-25",20704691,"Au-Haidhausen",48.1279,11.57933,"Apartment","Entire home/apt",4,2,2,125,2,1124,0,100,3000
"germany","munich","2020-04-25",20704777,"Neuhausen-Nymphenburg",48.16213,11.53936,"Apartment","Private room",1,1,1,50,10,22,0,56,1680
"germany","munich","2020-04-25",20706063,"Sendling",48.1167,11.54515,"Apartment","Entire home/apt",2,1,1,55,1,7,0,55,1650
"germany","munich","2020-04-25",20707497,"Obergiesing",48.11688,11.58803,"Apartment","Private room",1,1,1,85,1,7,0,85,2550
