"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"2359","italy","bergamo","2020-06-29",42289677,"Pontirolo Nuovo",45.58006,9.57384,"Apartment","Private room",2,1,1,"$20.00",1,1125,0,55,1650
"2360","italy","bergamo","2020-06-29",42290416,"Pontirolo Nuovo",45.58142,9.57528,"Apartment","Private room",3,1,2,"$23.00",1,1125,30,NA,0
"2361","italy","bergamo","2020-06-29",42291329,"Pontirolo Nuovo",45.5819,9.57514,"Apartment","Entire home/apt",7,3,4,"$55.00",1,1125,29,120,120
"2362","italy","bergamo","2020-06-29",42326205,"Valbondione",46.02546,10.01404,"Apartment","Entire home/apt",4,0,3,"$45.00",2,60,27,35,105
"2363","italy","bergamo","2020-06-29",42345134,"Orio al Serio",45.6735,9.68831,"Apartment","Private room",2,1,NA,"$50.00",1,21,30,NA,0
"2364","italy","bergamo","2020-06-29",42345724,"Sorisole",45.74372,9.65824,"Apartment","Entire home/apt",5,2,2,"$100.00",2,1125,30,NA,0
"2365","italy","bergamo","2020-06-29",42350523,"Orio al Serio",45.67488,9.68814,"Apartment","Private room",2,1,2,"$52.00",1,21,30,NA,0
"2366","italy","bergamo","2020-06-29",42370246,"Solto Collina",45.7901,10.023,"Townhouse","Entire home/apt",5,1,1,"$135.00",3,50,30,NA,0
"2367","italy","bergamo","2020-06-29",42370434,"Solto Collina",45.7894,10.02332,"Townhouse","Entire home/apt",7,2,2,"$180.00",3,1125,29,135,135
"2368","italy","bergamo","2020-06-29",42380335,"Cisano Bergamasco",45.74143,9.47316,"Condominium","Private room",2,1,0,"$90.00",1,1125,30,NA,0
"2369","italy","bergamo","2020-06-29",42411664,"Lovere",45.83417,10.06,"Apartment","Entire home/apt",6,2,5,"$130.00",2,30,0,180,5400
"2370","italy","bergamo","2020-06-29",42419287,"Bergamo",45.7035,9.66485,"Loft","Entire home/apt",5,2,3,"$85.00",1,1125,30,NA,0
"2371","italy","bergamo","2020-06-29",42422442,"Bergamo",45.70544,9.66365,"Condominium","Entire home/apt",4,2,4,"$83.00",1,30,30,NA,0
"2372","italy","bergamo","2020-06-29",42451050,"Boltiere",45.6009,9.58988,"Apartment","Entire home/apt",3,1,1,"$40.00",2,29,23,40,280
"2373","italy","bergamo","2020-06-29",42455132,"Bergamo",45.69161,9.66481,"Apartment","Entire home/apt",6,2,4,"$70.00",1,1125,0,70,2100
"2374","italy","bergamo","2020-06-29",42462242,"Predore",45.68139,10.0082,"House","Entire home/apt",8,3,3,"$70.00",1,1125,28,115,230
"2375","italy","bergamo","2020-06-29",42473064,"Gazzaniga",45.80432,9.82458,"Apartment","Entire home/apt",5,2,5,"$39.00",1,1125,29,25,25
"2376","italy","bergamo","2020-06-29",42480892,"Ardesio",45.94261,9.92229,"Apartment","Entire home/apt",2,1,1,"$35.00",7,1125,30,NA,0
"2377","italy","bergamo","2020-06-29",42501769,"Valbondione",46.02079,10.02055,"Condominium","Entire home/apt",5,1,5,"$23.00",21,29,30,NA,0
"2378","italy","bergamo","2020-06-29",42531977,"Endine Gaiano",45.78858,9.99984,"Apartment","Entire home/apt",4,2,3,"$60.00",1,30,29,60,60
"2379","italy","bergamo","2020-06-29",42571625,"Riva di Solto",45.78221,10.04341,"Apartment","Entire home/apt",4,1,1,"$80.00",5,1125,21,80,720
